query,rank,work_id,doi,title,publication_year,publication_date,cited_by_count,type
static dynamic analysis software reliability,13,https://openalex.org/W4385337145,https://doi.org/10.1016/j.heliyon.2023.e18795,Dynamic and static stretching on hamstring flexibility and stiffness: A systematic review and meta-analysis,2023,2023-07-28,37,review
static dynamic analysis software reliability,14,https://openalex.org/W4385680760,https://doi.org/10.3758/s13428-023-02173-7,Evaluating the Tobii Pro Glasses 2 and 3 in static and dynamic conditions,2023,2023-08-07,59,article
static dynamic analysis software reliability,15,https://openalex.org/W4391131926,https://doi.org/10.1080/07853890.2024.2305694,From static web to metaverse: reinventing medical education in the post-pandemic era,2024,2024-01-23,160,article
static dynamic analysis software reliability,16,https://openalex.org/W4280590039,https://doi.org/10.1007/s10648-022-09683-4,A Systematic Meta-analysis of the Reliability and Validity of Subjective Cognitive Load Questionnaires in Experimental Multimedia Learning Research,2022,2022-05-20,120,review
static dynamic analysis software reliability,17,https://openalex.org/W4376274168,https://doi.org/10.3390/bdcc7020097,SQL and NoSQL Database Software Architecture Performance Analysis and Assessments—A Systematic Literature Review,2023,2023-05-12,140,review
static dynamic analysis software reliability,18,https://openalex.org/W4362591270,https://doi.org/10.1016/j.measurement.2023.112826,Reliability and validity analysis of MediaPipe-based measurement system for some human rehabilitation motions,2023,2023-04-01,93,article
static dynamic analysis software reliability,19,https://openalex.org/W4308028076,https://doi.org/10.1016/j.ress.2022.108938,Data-driven Bayesian network for risk analysis of global maritime accidents,2022,2022-10-27,231,article
static dynamic analysis software reliability,20,https://openalex.org/W4399389708,https://doi.org/10.3390/s24113686,"Accuracy, Validity, and Reliability of Markerless Camera-Based 3D Motion Capture Systems versus Marker-Based 3D Motion Capture Systems in Gait Analysis: A Systematic Review and Meta-Analysis",2024,2024-06-06,142,review
static dynamic analysis software reliability,21,https://openalex.org/W4389068141,https://doi.org/10.1016/j.jmsy.2023.11.001,"Reliability assessment of manufacturing systems: A comprehensive overview, challenges and opportunities",2023,2023-11-27,108,article
static dynamic analysis software reliability,22,https://openalex.org/W4321458673,https://doi.org/10.3390/s23042354,Validity and Reliability of Kinvent Plates for Assessing Single Leg Static and Dynamic Balance in the Field,2023,2023-02-20,22,article
static dynamic analysis software reliability,23,https://openalex.org/W4281955129,https://doi.org/10.1007/s40789-022-00504-1,Stability analysis of rib pillars in highwall mining under dynamic and static loads in open-pit coal mine,2022,2022-05-27,41,article
static dynamic analysis software reliability,24,https://openalex.org/W4382812246,https://doi.org/10.1016/j.ijpe.2023.108913,The impact of industry 4.0 on supply chain capability and supply chain resilience: A dynamic resource-based view,2023,2023-05-15,304,article
static dynamic analysis software reliability,25,https://openalex.org/W4360999569,https://doi.org/10.1038/s41592-023-01807-0,Reliability and accuracy of single-molecule FRET studies for characterization of structural dynamics and distances in proteins,2023,2023-03-27,171,article
static dynamic analysis software reliability,26,https://openalex.org/W4220849905,https://doi.org/10.1002/bse.3040,Dynamic capabilities for circular manufacturing supply chains—Exploring the role of Industry 4.0 and resilience,2022,2022-03-22,260,article
static dynamic analysis software reliability,27,https://openalex.org/W4293530437,https://doi.org/10.3390/en15176263,A Review of Reliability and Fault Analysis Methods for Heavy Equipment and Their Components Used in Mining,2022,2022-08-28,72,article
static dynamic analysis software reliability,28,https://openalex.org/W4211007328,https://doi.org/10.3390/s22041335,Static Analysis of Information Systems for IoT Cyber Security: A Survey of Machine Learning Approaches,2022,2022-02-10,57,article
static dynamic analysis software reliability,29,https://openalex.org/W4378347380,https://doi.org/10.1111/sms.14402,Long‐term static stretching can decrease muscle stiffness: A systematic review and meta‐analysis,2023,2023-05-25,60,review
static dynamic analysis software reliability,30,https://openalex.org/W4289883619,https://doi.org/10.1016/j.ymssp.2022.109619,A state-of-the-art review on uncertainty analysis of rotor systems,2022,2022-08-05,158,article
static dynamic analysis software reliability,31,https://openalex.org/W4226292196,https://doi.org/10.1109/access.2022.3169902,Ethereum Smart Contract Analysis Tools: A Systematic Review,2022,2022-01-01,177,review
static dynamic analysis software reliability,32,https://openalex.org/W4401117567,https://doi.org/10.1016/j.rineng.2024.102647,Securing modern power systems: Implementing comprehensive strategies to enhance resilience and reliability against cyber-attacks,2024,2024-07-30,186,article
static dynamic analysis software reliability,33,https://openalex.org/W4389361613,,An Approach to Dynamic Human Reliability Analysis Using the EMRALD Dynamic Risk Assessment Tool,2023,2023-05-24,6,article
static dynamic analysis software reliability,34,https://openalex.org/W4322502606,https://doi.org/10.3390/systems11030122,The Interaction Mechanism and Dynamic Evolution of Digital Green Innovation in the Integrated Green Building Supply Chain,2023,2023-02-24,153,article
static dynamic analysis software reliability,35,https://openalex.org/W4280540384,https://doi.org/10.3390/en15103564,Static and Dynamic Simulation of an Induction Motor Using Matlab/Simulink,2022,2022-05-12,34,article
static dynamic analysis software reliability,36,https://openalex.org/W4391030381,https://doi.org/10.3390/s24020629,Pressure Sensors: Working Principles of Static and Dynamic Calibration,2024,2024-01-19,27,article
static dynamic analysis software reliability,37,https://openalex.org/W4366213687,https://doi.org/10.3389/fnins.2023.1149027,Open-source software for automated rodent behavioral analysis,2023,2023-04-17,53,article
static dynamic analysis software reliability,38,https://openalex.org/W4317435533,https://doi.org/10.1002/qre.3271,Fault tree analysis improvements: A bibliometric analysis and literature review,2023,2023-01-19,188,article
static dynamic analysis software reliability,39,https://openalex.org/W4214494993,https://doi.org/10.1016/j.egyr.2022.02.085,Comprehensive review of the dynamic thermal rating system for sustainable electrical power systems,2022,2022-02-26,126,article
static dynamic analysis software reliability,40,https://openalex.org/W4401431793,https://doi.org/10.1002/bse.3901,Rethinking dynamic capabilities in light of sustainability: A bibliometric analysis,2024,2024-08-08,61,article
static dynamic analysis software reliability,41,https://openalex.org/W4214853542,https://doi.org/10.1109/tnsre.2022.3156546,EEG Based Dynamic Functional Connectivity Analysis in Mental Workload Tasks With Different Types of Information,2022,2022-01-01,90,article
static dynamic analysis software reliability,42,https://openalex.org/W4365146530,https://doi.org/10.3390/pr11041172,A Static and Dynamic Analysis of Photovoltaic Penetration into MV Distribution Network,2023,2023-04-11,17,article
static dynamic analysis software reliability,43,https://openalex.org/W4211068809,https://doi.org/10.1016/j.rser.2022.112127,Reliability aspects in microgrid design and planning: Status and power electronics-induced challenges,2022,2022-02-10,136,article
static dynamic analysis software reliability,44,https://openalex.org/W4288442517,https://doi.org/10.1111/nph.18314,A ir M easurer : open‐source software to quantify static and dynamic traits derived from multiseason aerial phenotyping to empower genetic mapping studies in rice,2022,2022-07-28,35,article
static dynamic analysis software reliability,45,https://openalex.org/W4381569268,https://doi.org/10.3390/mi14061149,A Review of System-in-Package Technologies: Application and Reliability of Advanced Packaging,2023,2023-05-29,127,article
static dynamic analysis software reliability,46,https://openalex.org/W4289518842,https://doi.org/10.3390/en15155613,An Overview of Dynamic Inductive Charging for Electric Vehicles,2022,2022-08-02,98,article
static dynamic analysis software reliability,47,https://openalex.org/W4394769336,https://doi.org/10.1145/3597503.3639212,Combining Structured Static Code Information and Dynamic Symbolic Traces for Software Vulnerability Prediction,2024,2024-04-12,19,conference-paper
static dynamic analysis software reliability,48,https://openalex.org/W4386979599,https://doi.org/10.1002/advs.202303949,Machine Learning‐Enabled Tactile Sensor Design for Dynamic Touch Decoding,2023,2023-09-22,158,article
static dynamic analysis software reliability,49,https://openalex.org/W4366548071,https://doi.org/10.1038/s41557-023-01186-1,Accurate structure models and absolute configuration determination using dynamical effects in continuous-rotation 3D electron diffraction data,2023,2023-04-20,122,article
static dynamic analysis software reliability,50,https://openalex.org/W4214532693,https://doi.org/10.1016/j.infsof.2022.106894,Toward successful DevSecOps in software development organizations: A decision-making framework,2022,2022-02-27,129,article
static dynamic analysis software reliability,51,https://openalex.org/W4394676053,https://doi.org/10.1016/j.oceaneng.2024.117736,Dynamic evolution of maritime accidents: Comparative analysis through data-driven Bayesian Networks,2024,2024-04-10,75,article
static dynamic analysis software reliability,52,https://openalex.org/W4366590727,https://doi.org/10.3390/s23084117,A Critical Cybersecurity Analysis and Future Research Directions for the Internet of Things: A Comprehensive Review,2023,2023-04-19,327,article
static dynamic analysis software reliability,53,https://openalex.org/W4401288896,https://doi.org/10.51594/csitrj.v5i8.1380,Advanced strategies for achieving comprehensive code quality and ensuring software reliability,2024,2024-08-03,7,article
static dynamic analysis software reliability,54,https://openalex.org/W4394896998,https://doi.org/10.1109/access.2024.3390612,Dynamic Security Analysis on Android: A Systematic Literature Review,2024,2024-01-01,37,review
static dynamic analysis software reliability,55,https://openalex.org/W4211145800,https://doi.org/10.1515/sjpain-2021-0149,Reliability of conditioned pain modulation in healthy individuals and chronic pain patients: a systematic review and meta-analysis,2022,2022-02-10,66,review
static dynamic analysis software reliability,56,https://openalex.org/W4401178278,https://doi.org/10.1016/j.egyr.2024.07.050,Dynamic operation of distribution grids with the integration of photovoltaic systems and distribution static compensators considering network reconfiguration,2024,2024-07-31,39,article
static dynamic analysis software reliability,57,https://openalex.org/W3212186380,https://doi.org/10.1109/comst.2022.3182539,"Terahertz Wireless Channels: A Holistic Survey on Measurement, Modeling, and Analysis",2022,2022-01-01,355,article
static dynamic analysis software reliability,58,https://openalex.org/W4206091758,https://doi.org/10.1109/access.2022.3144072,Software-Defined Networking Meets Software-Defined Radio in Mobile ad hoc Networks: State of the Art and Future Directions,2022,2022-01-01,98,article
static dynamic analysis software reliability,59,https://openalex.org/W4382281786,https://doi.org/10.1016/j.heliyon.2023.e17656,Does intellectual capital drive bank's performance in Bangladesh? Evidence from static and dynamic approach,2023,2023-06-27,35,article
static dynamic analysis software reliability,60,https://openalex.org/W4280505238,https://doi.org/10.3389/fphys.2022.850707,Measuring the Reliability of Postural Sway Measurements for a Static Standing Task: The Effect of Age,2022,2022-05-13,27,article
static dynamic analysis software reliability,61,https://openalex.org/W4284964243,https://doi.org/10.1016/j.foodres.2022.111633,Addressing criticalities in the INFOGEST static in vitro digestion protocol for oleogel analysis,2022,2022-07-08,41,article
static dynamic analysis software reliability,62,https://openalex.org/W4317254652,https://doi.org/10.1126/sciadv.abq8566,Robust dynamic brain coactivation states estimated in individuals,2023,2023-01-18,59,article
static dynamic analysis software reliability,63,https://openalex.org/W3207032983,https://doi.org/10.1145/3494521,Survey of Approaches for Postprocessing of Static Analysis Alarms,2022,2022-02-03,24,article
static dynamic analysis software reliability,64,https://openalex.org/W4399412051,https://doi.org/10.1109/tifs.2024.3409083,Nebula: Self-Attention for Dynamic Malware Analysis,2024,2024-01-01,39,article
